"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.008093307E2,3.836299896E0,2.877099991E0,-1.077700019E0
2.008193307E2,5.595999956E-1,-3.874000013E-1,2.870499849E0
2.008293307E2,-4.122699738E0,-5.760499954E0,7.186899662E0
2.008393307E2,-9.591300011E0,-1.107529926E1,6.572599888E0
2.008493307E2,-1.102610016E1,-1.310869980E1,4.006799698E0
2.008593307E2,-8.682899475E0,-1.057689953E1,2.674399853E0
2.008693307E2,-5.407999992E0,-6.221299648E0,2.629400015E0
2.008793307E2,-2.275899887E0,-2.156499863E0,1.728599906E0
2.008893307E2,3.051999807E-1,1.041399956E0,-2.432999909E-1
2.008993307E2,1.573899984E0,2.675499916E0,-3.004400015E0
2.009093307E2,2.352399826E0,2.497699976E0,-5.180900097E0
2.009193307E2,3.438099861E0,8.071999550E-1,-6.339200020E0
2.009293307E2,4.208600044E0,-2.991199970E0,-7.001699924E0
2.009393307E2,3.700599909E0,-7.994499683E0,-6.511299610E0
2.009493307E2,9.044999480E-1,-1.402149963E1,-3.648799896E0
2.009593307E2,-6.960499763E0,-2.082329941E1,1.058319950E1
2.009693307E2,-1.311299992E1,-2.297749901E1,1.639200020E1
2.009793307E2,-1.767399907E0,-1.303499985E1,9.772500038E0
2.009893307E2,1.221640015E1,-1.983799934E0,-2.355499983E0
2.009993307E2,1.920179939E1,8.414500237E0,-1.030239964E1
2.010093307E2,1.984259987E1,1.138969994E1,-6.745299816E0
2.010193307E2,1.803380013E1,1.099419975E1,-2.339699984E0
2.010293307E2,1.623180008E1,1.010949993E1,-3.003799915E0
2.010393307E2,1.491209984E1,8.422100067E0,-3.824199915E0
2.010493307E2,1.417169952E1,5.679800034E0,-4.491199970E0
2.010593307E2,1.377569962E1,2.475600004E0,-4.789400101E0
2.010693307E2,1.328380013E1,-1.400799990E0,-5.426300049E0
2.010793307E2,1.024189949E1,-6.656099796E0,-5.728600025E0
2.010893307E2,5.520599842E0,-9.673899651E0,-5.807300091E0
2.010993307E2,1.035300016E0,-9.877399445E0,-5.769799709E0
2.011093932E2,-5.498999953E-1,-7.434599876E0,-6.213699818E0
2.011193307E2,7.098000050E-1,-3.590099812E0,-6.542599678E0
2.011293307E2,1.151099920E0,-8.779999614E-1,-6.959799767E0
2.011393307E2,1.071399927E0,1.099900007E0,-7.748399734E0
2.011493307E2,1.148399949E0,1.926499963E0,-8.622300148E0
2.011593307E2,-2.718999982E-1,1.261500001E0,-8.175099373E0
2.011693307E2,-3.074899912E0,-2.476999909E-1,-7.025499821E0
2.011793307E2,-4.407199860E0,-8.912999630E-1,-3.238600016E0
2.011893307E2,-5.442499638E0,-2.319999933E-1,4.792399883E0
2.011993307E2,-6.847099781E0,5.480000004E-2,7.713999748E0
2.012093307E2,-8.076799393E0,-5.162999630E-1,4.350999832E0
2.012193307E2,-7.371999741E0,1.876000017E-1,2.982999980E-1
2.012293307E2,-6.091899872E0,1.216099977E0,-2.849599838E0
2.012393307E2,-3.534899950E0,2.212899923E0,-2.955999851E0
2.012493307E2,1.529999916E-2,2.735199928E0,2.017799854E0
2.012593307E2,5.295399666E0,2.889999866E0,7.712599754E0
2.012693307E2,8.354899406E0,2.649299860E0,7.928799629E0
2.012793307E2,8.084099770E0,7.732999921E-1,2.044199944E0
2.012893307E2,8.789799690E0,3.601000011E-1,-4.635200024E0
2.012993307E2,6.087100029E0,-1.447600007E0,-3.614199877E0
2.013093307E2,-6.485999823E-1,-1.790899992E0,1.802799940E0
2.013193307E2,-4.004399776E0,-9.605999589E-1,4.605199814E0
2.013293307E2,-5.184400082E0,-4.332999885E-1,3.444599867E0
2.013393307E2,-5.227900028E0,-4.260999858E-1,-5.243999958E-1
2.013493307E2,-4.987999916E0,-1.066100001E0,-3.181499958E0
2.013593307E2,-4.672199726E0,-1.176399946E0,-2.735899925E0
2.013693307E2,-4.296299934E0,-6.097999811E-1,-8.945999742E-1
2.013793307E2,-5.189499855E0,-7.251999974E-1,-8.181999922E-1
2.013893307E2,-6.301300049E0,-1.584399939E0,-2.646800041E0
2.013993307E2,-5.285500050E0,-2.412299871E0,-1.791499972E0
2.014093307E2,-3.398900032E0,-2.855999947E0,9.267999530E-1
2.014193307E2,-2.349499941E0,-2.768699884E0,3.343099833E0
2.014293307E2,-3.664499998E0,-2.415199995E0,3.930099964E0
2.014393307E2,-7.185599804E0,-2.442699909E0,2.423300028E0
2.014493307E2,-9.398300171E0,-2.800599813E0,2.322399855E0
2.014593307E2,-9.130399704E0,-3.242799997E0,4.564499855E0
2.014693307E2,-7.483599663E0,-4.121599674E0,6.851999760E0
2.014793322E2,-5.600899696E0,-5.314599991E0,5.899499893E0
2.014893307E2,-3.503000021E0,-6.546700001E0,3.556599855E0
2.014993307E2,-1.322799921E0,-6.940599918E0,-1.470499992E0
2.015093307E2,7.177999616E-1,-5.495399952E0,-4.872699738E0
2.015193307E2,1.471199989E0,-4.063199997E0,-5.244299889E0
2.015293307E2,1.104699969E0,-3.820999861E0,-5.311699867E0
2.015393307E2,1.652499914E0,-4.026499748E0,-5.589299679E0
2.015493307E2,3.132900000E0,-4.546099663E0,-4.515500069E0
2.015593307E2,4.466300011E0,-5.196899891E0,-2.725199938E0
2.015693307E2,4.722799778E0,-5.587299824E0,-1.918999910E0
2.015793307E2,4.269799709E0,-5.829999924E0,-2.033400059E0
2.015893307E2,4.607399940E0,-5.492699623E0,-2.169499874E0
2.015993307E2,4.844799995E0,-4.675600052E0,-1.898599982E0
2.016093307E2,4.640599728E0,-3.934399843E0,-8.652999997E-1
2.016193307E2,4.356599808E0,-3.214299917E0,-2.900999784E-1
2.016293307E2,4.539899826E0,-2.309399843E0,-4.262000024E-1
2.016393307E2,4.618700027E0,-1.587899923E0,-1.459800005E0
2.016493307E2,4.517899990E0,-1.253099918E0,-2.761899948E0
2.016593307E2,4.230499744E0,-1.520599961E0,-4.663700104E0
2.016693307E2,4.054199696E0,-1.668099999E0,-6.460999966E0
2.016793307E2,5.094599724E0,-1.508299947E0,-1.295239925E1
2.016893307E2,1.464399934E0,-2.752399921E0,-1.391930008E1
2.016993307E2,-2.420599937E0,-2.073600054E0,2.033299923E0
2.017093307E2,-1.268499970E0,-4.421999753E-1,3.635699987E0
2.017193307E2,1.740399957E0,1.307399988E0,-8.394999504E-1
2.017293307E2,3.916899920E0,2.465699911E0,-3.694599867E0
2.017393307E2,5.344099998E0,3.689899921E0,-4.861999989E0
2.017493307E2,5.605000019E0,4.805799961E0,-5.125999928E0
2.017593307E2,5.905099869E0,5.719399929E0,-6.116499901E0
2.017693307E2,6.793699741E0,6.278399944E0,-7.103600025E0
2.017793307E2,7.572399616E0,6.230199814E0,-7.081299782E0
2.017893307E2,8.215799332E0,6.043399811E0,-6.507499695E0
2.017993307E2,8.872799873E0,6.303599834E0,-6.191699982E0
2.018093307E2,9.114099503E0,6.842499733E0,-6.328000069E0
2.018193307E2,8.804299355E0,7.615799904E0,-6.403599739E0
2.018293307E2,7.522699833E0,7.807699680E0,-6.134599686E0
2.018393307E2,6.629699707E0,7.414799690E0,-5.414899826E0
2.018493307E2,6.087599754E0,6.427000046E0,-3.771999836E0
2.018593307E2,4.990499973E0,4.705800056E0,-1.358899951E0
2.018693307E2,2.327399969E0,1.583899975E0,2.443300009E0
2.018793307E2,-4.542200089E0,-3.930699825E0,7.215099812E0
2.018893307E2,-1.167990017E1,-9.779199600E0,9.929900169E0
2.018993307E2,-1.409669971E1,-1.403179932E1,8.288899422E0
2.019093307E2,-1.020049953E1,-1.356849957E1,4.798899651E0
2.019193307E2,-5.355499744E0,-9.384599686E0,2.773599863E0
2.019293307E2,-2.153100014E0,-4.924699783E0,1.378999949E0
2.019393307E2,4.115999937E-1,-9.767999649E-1,9.129999876E-1
2.019493307E2,2.352299929E0,2.271800041E0,9.730000049E-2
2.019593307E2,3.779299974E0,4.591000080E0,-2.799899817E0
2.019693307E2,4.651899815E0,4.882599831E0,-4.571000099E0
2.019793307E2,7.925999641E0,2.496099949E0,-6.026299953E0
2.019893307E2,1.397489929E1,-4.122999907E-1,-3.921599865E0
2.019993307E2,1.655480003E1,-3.142099857E0,1.501999944E-1
2.020093307E2,1.298409939E1,-6.671199799E0,1.329299927E0
2.020193307E2,1.302299976E0,-1.547989941E1,7.735199928E0
2.020293307E2,-1.583099937E1,-2.773460007E1,1.127390003E1
2.020393307E2,-1.227649975E1,-2.121759987E1,-1.738399982E0
2.020493307E2,1.186999917E0,-5.936199665E0,-7.744899750E0
2.020593307E2,1.189569950E1,5.293499947E0,-1.536749935E1
2.020693307E2,1.482249928E1,9.293999672E0,-1.098169994E1
2.020793307E2,1.358479977E1,9.447999954E0,-5.394799709E0
2.020893307E2,1.141039944E1,8.621600151E0,-3.205899954E0
2.020993307E2,9.058699608E0,7.503599644E0,-3.307199955E0
2.021093307E2,6.491199970E0,5.797999859E0,-3.625099897E0
2.021193307E2,6.117099762E0,4.482599735E0,-4.476299763E0
2.021293307E2,6.068099976E0,2.431499958E0,-6.545599937E0
2.021393307E2,5.490099907E0,-8.700999618E-1,-7.559700012E0
2.021493307E2,4.270100117E0,-5.008199692E0,-6.748699665E0
2.021593307E2,1.760800004E0,-9.797800064E0,-6.086499691E0
2.021693307E2,-2.953000069E-1,-1.143709946E1,-7.673499584E0
2.021793307E2,4.004999995E-1,-7.421000004E0,-1.023619938E1
2.021893307E2,1.469299912E0,-2.727499962E0,-9.587299347E0
2.021993307E2,1.382699966E0,1.744000018E-1,-7.021699905E0
2.022093307E2,1.049099922E0,2.262699842E0,-4.342899799E0
2.022193307E2,8.852999806E-1,3.648000002E0,-2.609799862E0
2.022293307E2,3.816999793E-1,4.186199665E0,-1.072299957E0
2.022393307E2,-6.009999663E-2,4.157000065E0,3.340999782E-1
2.022493307E2,-3.287999928E-1,4.007800102E0,1.771399975E0
2.022593307E2,-1.975999922E-1,3.326599836E0,3.124099970E0
2.022693307E2,2.252999991E-1,1.704899907E0,2.440500021E0
2.022793307E2,5.097000003E-1,1.370999962E-1,9.789999723E-1
2.022893307E2,5.823999643E-1,-5.098999739E-1,-3.460000083E-2
2.022993307E2,8.168999553E-1,4.605000019E-1,-1.598699927E0
2.023093307E2,5.381999612E-1,1.704399943E0,-2.960199833E0
2.023193307E2,9.391999841E-1,2.101999998E0,-4.076699734E0
2.023293307E2,2.759500027E0,2.229500055E0,-2.362200022E0
2.023393307E2,4.001999855E0,1.732899904E0,3.247099876E0
2.023493307E2,3.361399889E0,8.490999937E-1,8.711699486E0
2.023593307E2,3.603000045E-1,-6.229999661E-1,6.168299675E0
2.023693307E2,-2.237099886E0,-1.905200005E0,2.039200068E0
2.023793307E2,-3.440799952E0,-2.556999922E0,4.287000000E-1
2.023893307E2,-3.683300018E0,-2.522099972E0,7.647999525E-1
2.023993307E2,-4.167299747E0,-2.219300032E0,9.118999839E-1
2.024093307E2,-4.506099701E0,-1.476599932E0,8.258000016E-1
2.024193307E2,-4.374899864E0,-9.101999998E-1,-3.691000044E-1
2.024293307E2,-4.374499798E0,-1.234200001E0,-1.579800010E0
2.024393307E2,-4.629600048E0,-2.056099892E0,-1.822199941E0
2.024493307E2,-4.665100098E0,-2.446199894E0,-1.084699988E0
2.024593307E2,-4.034800053E0,-2.523799896E0,1.586000025E-1
2.024693307E2,-2.691200018E0,-2.298899889E0,1.965799928E0
2.024793338E2,-2.369999886E0,-3.061899900E0,3.643199921E0
2.024893307E2,-2.968400002E0,-3.999099970E0,4.689399719E0
2.024993307E2,-4.581799984E0,-5.225599766E0,3.786799908E0
2.025093307E2,-6.229799747E0,-5.864899635E0,2.617300034E0
2.025193307E2,-6.639999866E0,-6.165799618E0,5.119899750E0
2.025293307E2,-5.949800014E0,-6.477299690E0,8.948599815E0
2.025393307E2,-4.582699776E0,-7.535299778E0,1.062720013E1
2.025493307E2,-2.972899914E0,-7.684700012E0,6.700199604E0
2.025593307E2,-1.998399973E0,-6.677899837E0,6.859999895E-1
2.025693307E2,-1.390200019E0,-5.531399727E0,-2.702299833E0
2.025793307E2,-2.391999960E-1,-4.060499668E0,-2.981499910E0
2.025893307E2,2.013399839E0,-2.461099863E0,-3.836199999E0
2.025993307E2,1.854399920E0,-3.509599924E0,-5.283899784E0
2.026093307E2,1.083799958E0,-5.560100079E0,-6.342799664E0
2.026193307E2,7.001999617E-1,-7.299599648E0,-5.803499699E0
2.026293307E2,1.509999990E0,-8.085399628E0,-4.589399815E0
2.026393307E2,3.351500034E0,-7.785499573E0,-4.062999725E0
2.026493307E2,4.729199886E0,-7.035500050E0,-4.500199795E0
2.026593307E2,5.694499969E0,-5.962499619E0,-4.036200047E0
2.026693307E2,5.764599800E0,-4.817399979E0,-2.101699829E0
2.026793307E2,4.492499828E0,-4.032299995E0,-7.155999541E-1
2.026893307E2,3.632799864E0,-3.357599974E0,-9.412999749E-1
2.026993307E2,2.626299858E0,-3.289999962E0,-3.235199928E0
2.027093307E2,2.710999966E0,-2.861899853E0,-6.063799858E0
2.027193307E2,4.013700008E0,-1.503299952E0,-7.656799793E0
2.027293307E2,4.700099945E0,-9.615999460E-1,-8.350199699E0
2.027393307E2,4.115999699E0,-1.228799939E0,-9.981599808E0
2.027493307E2,2.383399963E0,-1.099799991E0,-1.161100006E1
2.027593307E2,8.746999502E-1,-9.039999545E-2,-1.203359985E1
2.027693307E2,-8.290999532E-1,1.706999898E0,-3.565799952E0
2.027793307E2,-2.160999924E-1,3.443499804E0,2.569999918E-2
2.027893307E2,2.377899885E0,4.632800102E0,-2.677000046E0
2.027993307E2,4.416399956E0,5.629799843E0,-5.596199989E0
2.028093307E2,5.295499802E0,6.426199913E0,-6.697899818E0
2.028193307E2,5.391399860E0,6.882799625E0,-6.514999866E0
2.028293307E2,6.628499985E0,7.198400021E0,-6.363800049E0
2.028393307E2,8.133699417E0,7.420699596E0,-7.497799873E0
2.028493307E2,9.431599617E0,7.619799614E0,-7.923899651E0
2.028593307E2,9.678599358E0,7.574699879E0,-8.072799683E0
2.028693307E2,8.932999611E0,7.138899803E0,-7.983699799E0
2.028793307E2,7.525199890E0,6.670399666E0,-7.681799889E0
2.028893307E2,6.329299927E0,6.292599678E0,-6.425799847E0
2.028993307E2,4.892600060E0,5.837599754E0,-4.495699883E0
2.029093307E2,2.152299881E0,4.539099693E0,-1.679299951E0
2.029193307E2,-2.251199961E0,2.165999889E0,2.457799911E0
2.029293307E2,-7.535699844E0,-1.220099926E0,5.246099949E0
2.029393307E2,-1.093369961E1,-4.527999878E0,4.486099720E0
2.029493307E2,-1.208640003E1,-8.113100052E0,2.221499920E0
2.029593307E2,-9.502799988E0,-1.052359962E1,3.197499990E0
2.029693307E2,-5.388999939E0,-1.092329979E1,4.238399982E0
2.029793322E2,-1.549899936E0,-8.625599861E0,3.050999880E0
2.029893307E2,3.629999980E-2,-4.837699890E0,2.492599964E0
2.029993307E2,1.772799969E0,-4.684000015E-1,5.577999949E-1
2.030093307E2,3.114799976E0,2.428099871E0,-2.636600018E0
2.030193307E2,4.644400120E0,3.587800026E0,-4.372399807E0
2.030293307E2,6.428899765E0,1.826599956E0,-3.615399837E0
2.030393307E2,7.572999954E0,-1.230599999E0,-2.468799829E0
2.030493307E2,9.361100197E0,-4.818699837E0,5.185999870E-1
2.030593307E2,7.264899731E0,-9.684999466E0,5.598999977E0
2.030693307E2,1.128899932E0,-1.489029980E1,7.103399754E0
2.030793307E2,-7.309099674E0,-1.682239914E1,4.308000088E0
2.030893307E2,-4.629399776E0,-1.108829975E1,1.296399951E0
2.030993307E2,1.547999978E-1,-2.651199818E0,-5.226399899E0
2.031093307E2,7.130300045E0,3.691699982E0,-1.438619995E1
2.031193307E2,1.280119991E1,7.168799877E0,-1.460919952E1
2.031293307E2,1.436030006E1,8.095499992E0,-8.901700020E0
2.031393307E2,1.310729980E1,7.493099689E0,-5.180699825E0
2.031493307E2,1.192659950E1,6.452199936E0,-4.276899815E0
2.031593307E2,1.107149982E1,4.818599701E0,-4.318900108E0
2.031693307E2,1.004229927E1,2.873800039E0,-5.182499886E0
2.031793307E2,8.095199585E0,-6.599000096E-1,-6.899499893E0
2.031893307E2,5.179199696E0,-4.677799702E0,-7.122099876E0
2.031993307E2,1.597899914E0,-7.842999935E0,-6.769099712E0
2.032093307E2,-3.574000001E-1,-9.123199463E0,-6.944699764E0
2.032193307E2,-8.955000043E-1,-7.329499722E0,-6.619899750E0
2.032293307E2,-1.168699980E0,-4.420399666E0,-5.637300014E0
2.032393307E2,-1.150699973E0,-1.801099896E0,-4.516900063E0
2.032493307E2,-9.821999669E-1,2.099999972E-2,-3.387499809E0
2.032593307E2,-7.055000067E-1,1.462999940E0,-2.496500015E0
2.032693307E2,-1.179299951E0,2.198799849E0,-1.919999957E0
2.032793307E2,-2.371000051E0,1.893299937E0,-1.750199914E0
2.032893307E2,-3.073799849E0,1.446099997E0,-1.014999986E0
2.032993307E2,-3.585099936E0,1.540799975E0,9.869999439E-2
2.033093307E2,-3.246799946E0,1.646899939E0,-2.222999930E-1
2.033193307E2,-2.059099913E0,1.266699910E0,-2.073299885E0
2.033293307E2,-1.378600001E0,5.986999869E-1,-4.906399727E0
2.033393307E2,-1.277599931E0,4.305999875E-1,-6.812899590E0
2.033493307E2,-6.821999550E-1,1.275699973E0,-6.201099873E0
2.033593307E2,6.209999919E-1,2.394899845E0,-3.964499950E0
2.033693307E2,9.904999733E-1,2.719899893E0,-1.672699928E0
2.033793307E2,2.159899950E0,2.462800026E0,-3.510999978E-1
2.033893307E2,4.218400002E0,1.495599985E0,1.466499925E0
2.033993307E2,6.606199741E0,7.095999718E-1,3.100999832E0
2.034093307E2,6.959099770E0,5.649999976E-1,2.564599991E0
2.034193307E2,4.739500046E0,-1.203699946E0,1.931299925E0
2.034293307E2,8.800999522E-1,-2.045399904E0,1.467299938E0
2.034393307E2,-1.763999939E0,-1.702600002E0,1.549399972E0
2.034493307E2,-3.476099968E0,-1.312899947E0,4.319999695E0
2.034593307E2,-4.611599922E0,-1.826499939E0,5.939399719E0
2.034693307E2,-5.120599747E0,-2.831899881E0,4.793299675E0
2.034793432E2,-4.884799957E0,-2.878899813E0,1.429099917E0
2.034893307E2,-4.627199650E0,-1.794999957E0,-1.197199941E0
2.034993307E2,-5.863599777E0,-7.380999923E-1,-2.323099852E0
2.035093307E2,-8.071199417E0,-7.397999763E-1,-6.208999753E-1
2.035193307E2,-8.561699867E0,-1.976399899E0,-7.674999833E-1
2.035293307E2,-7.243999958E0,-3.277899981E0,-3.244799852E0
2.035393307E2,-5.074199677E0,-3.644299984E0,-3.712799788E0
2.035493307E2,-3.889299870E0,-3.205600023E0,-1.657799959E0
2.035593307E2,-5.176399708E0,-2.718400002E0,4.593999982E-1
2.035693307E2,-8.329299927E0,-3.279399872E0,9.512999654E-1
2.035793307E2,-1.020539951E1,-4.130599976E0,8.858000040E-1
2.035893307E2,-9.929200172E0,-5.258899689E0,2.909799814E0
2.035993307E2,-8.627599716E0,-6.656099796E0,4.722399712E0
2.036093307E2,-6.810099602E0,-7.914499760E0,5.868299961E0
2.036193307E2,-3.489599943E0,-7.910899639E0,8.293399811E0
2.036293307E2,-5.209999681E-1,-7.150799751E0,1.018569946E1
2.036393307E2,8.770999908E-1,-6.169199944E0,7.004299641E0
2.036493307E2,1.688099980E0,-5.087800026E0,8.865999579E-1
2.036593307E2,3.082599878E0,-4.262499809E0,-4.872200012E0
2.036693307E2,3.405699968E0,-4.008399963E0,-8.936399460E0
2.036793307E2,2.252300024E0,-4.452699661E0,-9.076999664E0
2.036893307E2,1.703599930E0,-4.958499908E0,-7.484699726E0
2.036993307E2,2.486899853E0,-5.457599640E0,-5.475399971E0
2.037093307E2,4.320199966E0,-6.042999744E0,-4.296700001E0
2.037193307E2,5.503699780E0,-6.624199867E0,-2.922099829E0
2.037293307E2,5.625699997E0,-6.689799786E0,-2.226399899E0
2.037393307E2,5.958799839E0,-5.318699837E0,-1.426699996E0
2.037493307E2,5.436399937E0,-4.130099773E0,-9.405999780E-1
2.037593307E2,4.188899994E0,-4.012000084E0,-1.498299956E0
2.037693307E2,3.651099920E0,-3.989699841E0,-2.802999973E0
2.037793307E2,3.974599838E0,-3.440299988E0,-4.237100124E0
2.037893307E2,4.693399906E0,-2.678099871E0,-5.534199715E0
2.037993307E2,4.564499855E0,-2.696899891E0,-8.392000198E0
2.038093307E2,3.759899855E0,-2.683300018E0,-1.408299923E1
2.038193307E2,2.242699862E0,-1.340299964E0,-1.781309891E1
2.038293307E2,2.390999943E-1,3.143000007E-1,-8.366099358E0
2.038393307E2,-2.252300024E0,2.373199940E0,2.684900045E0
2.038493307E2,-4.089999944E-2,3.995099783E0,-9.019999504E-1
2.038593307E2,2.393100023E0,4.905999660E0,-4.942699909E0
2.038693307E2,2.652099848E0,5.277800083E0,-5.999799728E0
2.038793307E2,3.578399897E0,5.892299652E0,-6.412600040E0
2.038893307E2,4.953499794E0,6.559999943E0,-7.395299911E0
2.038993307E2,8.096099854E0,7.405799866E0,-8.182199478E0
2.039093307E2,9.780599594E0,7.933699608E0,-9.238999367E0
2.039193307E2,1.012469959E1,8.125499725E0,-9.026499748E0
2.039293307E2,9.133199692E0,7.959699631E0,-8.743399620E0
2.039393307E2,7.940299988E0,7.942299843E0,-8.707499504E0
2.039493307E2,6.988399982E0,7.886899948E0,-8.996500015E0
2.039593307E2,6.843799591E0,7.931399822E0,-8.761799812E0
2.039693307E2,5.891699791E0,7.263000011E0,-7.221199989E0
2.039793307E2,4.087599754E0,5.348700047E0,-2.953899860E0
2.039893307E2,-5.221999884E-1,1.635100007E0,3.968400002E0
2.039993307E2,-8.302899361E0,-4.775499821E0,1.197239971E1
2.040093307E2,-1.465030003E1,-1.232419968E1,1.181320000E1
2.040193307E2,-1.281549931E1,-1.682589912E1,5.052799702E0
2.040293307E2,-7.731899738E0,-1.445539951E1,3.744400024E0
2.040393307E2,-4.359200001E0,-9.249599457E0,3.414999962E0
2.040493307E2,-1.227900028E0,-4.414599895E0,2.690999985E0
2.040593307E2,9.951999784E-1,-7.055000067E-1,1.929299951E0
2.040693307E2,2.418299913E0,2.156100035E0,-1.063999981E-1
2.040793307E2,4.346799850E0,3.598799944E0,-2.295500040E0
2.040893307E2,5.756899834E0,2.526999950E0,-1.762699962E0
2.040993307E2,5.639999866E0,-1.399099946E0,-7.960000038E-1
2.041093307E2,7.100899696E0,-5.893699646E0,-3.310000002E-1
2.041193307E2,6.048099995E0,-1.153639984E1,2.782500029E0
2.041293307E2,2.690099955E0,-1.656739998E1,4.720699787E0
2.041393307E2,-2.988899946E0,-1.633869934E1,5.057300091E0
2.041493307E2,-2.861999989E0,-1.000419998E1,2.373800039E0
2.041593307E2,2.677500010E0,-1.368199944E0,-9.387899399E0
2.041693307E2,9.961999893E0,5.986899853E0,-1.845400047E1
2.041793307E2,1.425780010E1,9.162799835E0,-1.519609928E1
2.041893307E2,1.425119972E1,8.887800217E0,-9.783199310E0
2.041993307E2,1.280649948E1,8.001699448E0,-6.922599792E0
2.042093307E2,1.119609928E1,6.911099911E0,-6.140599728E0
2.042193307E2,9.890099525E0,5.030600071E0,-6.095999718E0
2.042293307E2,8.183799744E0,1.945499897E0,-6.968699932E0
2.042393307E2,6.561399937E0,-2.191999912E0,-7.280299664E0
2.042493307E2,3.618700027E0,-6.691699982E0,-7.274600029E0
2.042593307E2,4.457999766E-1,-9.041600227E0,-6.358099937E0
2.042693307E2,-8.901999593E-1,-8.718400002E0,-6.035699844E0
2.042793307E2,-8.131999969E-1,-7.250799656E0,-5.491499901E0
2.042893307E2,-1.244199991E0,-4.814699650E0,-4.684299946E0
2.042993307E2,-7.842999697E-1,-2.164399862E0,-4.104199886E0
2.043093307E2,-4.728999734E-1,1.099999994E-1,-3.656499863E0
2.043193307E2,-4.588999748E-1,1.650200009E0,-2.612599850E0
2.043293307E2,-1.197399974E0,2.305299997E0,-1.594799995E0
2.043393307E2,-2.315799952E0,2.088099957E0,-1.133000016E0
2.043493307E2,-3.201900005E0,1.931999922E0,-5.321999788E-1
2.043593307E2,-3.294199944E0,2.062799931E0,4.004999995E-1
2.043693307E2,-3.012199879E0,2.011999846E0,9.129999578E-2
2.043793307E2,-2.887300014E0,2.030400038E0,-3.628199816E0
2.043893307E2,-2.021399975E0,1.261199951E0,-6.978199959E0
2.043993307E2,-1.929600000E0,6.502999663E-1,-7.507799625E0
2.044093307E2,-1.133000016E0,1.562600017E0,-5.604000092E0
2.044193307E2,3.382000029E-1,2.712800026E0,-3.569999933E0
2.044293307E2,1.525599957E0,3.115399837E0,-2.249799967E0
2.044393307E2,3.002699852E0,2.190700054E0,-1.510699987E0
2.044493307E2,5.412699699E0,1.016600013E0,3.576299906E0
2.044593307E2,6.697299957E0,4.127999842E-1,7.693399906E0
